product_id,image_path,category
154471390,dataset/polyvore_outfits/images/154471390.jpg,bottoms
153715213,dataset/polyvore_outfits/images/153715213.jpg,bottoms
206635340,dataset/polyvore_outfits/images/206635340.jpg,bottoms
208616885,dataset/polyvore_outfits/images/208616885.jpg,bottoms
214699402,dataset/polyvore_outfits/images/214699402.jpg,bottoms
179002235,dataset/polyvore_outfits/images/179002235.jpg,bottoms
211084317,dataset/polyvore_outfits/images/211084317.jpg,bottoms
185262156,dataset/polyvore_outfits/images/185262156.jpg,bottoms
98782516,dataset/polyvore_outfits/images/98782516.jpg,bottoms
136164888,dataset/polyvore_outfits/images/136164888.jpg,bottoms
176702667,dataset/polyvore_outfits/images/176702667.jpg,bottoms
81140445,dataset/polyvore_outfits/images/81140445.jpg,bottoms
6690659,dataset/polyvore_outfits/images/6690659.jpg,bottoms
135604368,dataset/polyvore_outfits/images/135604368.jpg,bottoms
62811969,dataset/polyvore_outfits/images/62811969.jpg,bottoms
154722979,dataset/polyvore_outfits/images/154722979.jpg,bottoms
169662821,dataset/polyvore_outfits/images/169662821.jpg,bottoms
65667916,dataset/polyvore_outfits/images/65667916.jpg,bottoms
204176097,dataset/polyvore_outfits/images/204176097.jpg,bottoms
211667507,dataset/polyvore_outfits/images/211667507.jpg,bottoms
145056687,dataset/polyvore_outfits/images/145056687.jpg,bottoms
77363071,dataset/polyvore_outfits/images/77363071.jpg,bottoms
151238048,dataset/polyvore_outfits/images/151238048.jpg,bottoms
201897094,dataset/polyvore_outfits/images/201897094.jpg,bottoms
208589480,dataset/polyvore_outfits/images/208589480.jpg,bottoms
180461707,dataset/polyvore_outfits/images/180461707.jpg,bottoms
2580412,dataset/polyvore_outfits/images/2580412.jpg,bottoms
191533708,dataset/polyvore_outfits/images/191533708.jpg,bottoms
203965058,dataset/polyvore_outfits/images/203965058.jpg,bottoms
174360556,dataset/polyvore_outfits/images/174360556.jpg,bottoms
87880393,dataset/polyvore_outfits/images/87880393.jpg,bottoms
143003353,dataset/polyvore_outfits/images/143003353.jpg,bottoms
149361123,dataset/polyvore_outfits/images/149361123.jpg,bottoms
81047195,dataset/polyvore_outfits/images/81047195.jpg,bottoms
154096487,dataset/polyvore_outfits/images/154096487.jpg,bottoms
201895261,dataset/polyvore_outfits/images/201895261.jpg,bottoms
188856803,dataset/polyvore_outfits/images/188856803.jpg,bottoms
146808969,dataset/polyvore_outfits/images/146808969.jpg,bottoms
89400074,dataset/polyvore_outfits/images/89400074.jpg,bottoms
166967858,dataset/polyvore_outfits/images/166967858.jpg,bottoms
102820937,dataset/polyvore_outfits/images/102820937.jpg,bottoms
78929468,dataset/polyvore_outfits/images/78929468.jpg,bottoms
140985679,dataset/polyvore_outfits/images/140985679.jpg,bottoms
96294430,dataset/polyvore_outfits/images/96294430.jpg,bottoms
89167097,dataset/polyvore_outfits/images/89167097.jpg,bottoms
201071570,dataset/polyvore_outfits/images/201071570.jpg,bottoms
191541795,dataset/polyvore_outfits/images/191541795.jpg,bottoms
178813992,dataset/polyvore_outfits/images/178813992.jpg,bottoms
214706451,dataset/polyvore_outfits/images/214706451.jpg,bottoms
29588488,dataset/polyvore_outfits/images/29588488.jpg,bottoms
103972008,dataset/polyvore_outfits/images/103972008.jpg,bottoms
144745290,dataset/polyvore_outfits/images/144745290.jpg,bottoms
155030278,dataset/polyvore_outfits/images/155030278.jpg,bottoms
212738569,dataset/polyvore_outfits/images/212738569.jpg,bottoms
108980253,dataset/polyvore_outfits/images/108980253.jpg,bottoms
167431306,dataset/polyvore_outfits/images/167431306.jpg,bottoms
198472134,dataset/polyvore_outfits/images/198472134.jpg,bottoms
185085594,dataset/polyvore_outfits/images/185085594.jpg,bottoms
52392050,dataset/polyvore_outfits/images/52392050.jpg,bottoms
210213312,dataset/polyvore_outfits/images/210213312.jpg,bottoms
211476673,dataset/polyvore_outfits/images/211476673.jpg,bottoms
135827977,dataset/polyvore_outfits/images/135827977.jpg,bottoms
204795590,dataset/polyvore_outfits/images/204795590.jpg,bottoms
209558597,dataset/polyvore_outfits/images/209558597.jpg,bottoms
207939040,dataset/polyvore_outfits/images/207939040.jpg,bottoms
157078713,dataset/polyvore_outfits/images/157078713.jpg,bottoms
199476812,dataset/polyvore_outfits/images/199476812.jpg,bottoms
213080809,dataset/polyvore_outfits/images/213080809.jpg,bottoms
138547890,dataset/polyvore_outfits/images/138547890.jpg,bottoms
153700903,dataset/polyvore_outfits/images/153700903.jpg,bottoms
145392668,dataset/polyvore_outfits/images/145392668.jpg,bottoms
195493289,dataset/polyvore_outfits/images/195493289.jpg,bottoms
136624641,dataset/polyvore_outfits/images/136624641.jpg,bottoms
167927609,dataset/polyvore_outfits/images/167927609.jpg,bottoms
120951694,dataset/polyvore_outfits/images/120951694.jpg,bottoms
208952733,dataset/polyvore_outfits/images/208952733.jpg,bottoms
143476244,dataset/polyvore_outfits/images/143476244.jpg,bottoms
103364077,dataset/polyvore_outfits/images/103364077.jpg,bottoms
168358942,dataset/polyvore_outfits/images/168358942.jpg,bottoms
185602908,dataset/polyvore_outfits/images/185602908.jpg,bottoms
142676927,dataset/polyvore_outfits/images/142676927.jpg,bottoms
178302260,dataset/polyvore_outfits/images/178302260.jpg,bottoms
175234165,dataset/polyvore_outfits/images/175234165.jpg,bottoms
149659901,dataset/polyvore_outfits/images/149659901.jpg,bottoms
190790996,dataset/polyvore_outfits/images/190790996.jpg,bottoms
166530817,dataset/polyvore_outfits/images/166530817.jpg,bottoms
17691471,dataset/polyvore_outfits/images/17691471.jpg,bottoms
204965792,dataset/polyvore_outfits/images/204965792.jpg,bottoms
200250423,dataset/polyvore_outfits/images/200250423.jpg,bottoms
133448240,dataset/polyvore_outfits/images/133448240.jpg,bottoms
209770247,dataset/polyvore_outfits/images/209770247.jpg,bottoms
104256666,dataset/polyvore_outfits/images/104256666.jpg,bottoms
208603218,dataset/polyvore_outfits/images/208603218.jpg,bottoms
123369411,dataset/polyvore_outfits/images/123369411.jpg,bottoms
189413309,dataset/polyvore_outfits/images/189413309.jpg,bottoms
168298510,dataset/polyvore_outfits/images/168298510.jpg,bottoms
207099499,dataset/polyvore_outfits/images/207099499.jpg,bottoms
208626982,dataset/polyvore_outfits/images/208626982.jpg,bottoms
108090427,dataset/polyvore_outfits/images/108090427.jpg,bottoms
160465379,dataset/polyvore_outfits/images/160465379.jpg,bottoms
209277118,dataset/polyvore_outfits/images/209277118.jpg,hats
138801153,dataset/polyvore_outfits/images/138801153.jpg,hats
111667370,dataset/polyvore_outfits/images/111667370.jpg,hats
187153756,dataset/polyvore_outfits/images/187153756.jpg,hats
205546684,dataset/polyvore_outfits/images/205546684.jpg,hats
165107872,dataset/polyvore_outfits/images/165107872.jpg,hats
94779222,dataset/polyvore_outfits/images/94779222.jpg,hats
130386071,dataset/polyvore_outfits/images/130386071.jpg,hats
87706426,dataset/polyvore_outfits/images/87706426.jpg,hats
211323991,dataset/polyvore_outfits/images/211323991.jpg,hats
177543143,dataset/polyvore_outfits/images/177543143.jpg,hats
143066926,dataset/polyvore_outfits/images/143066926.jpg,hats
194973085,dataset/polyvore_outfits/images/194973085.jpg,hats
211189913,dataset/polyvore_outfits/images/211189913.jpg,hats
163516813,dataset/polyvore_outfits/images/163516813.jpg,hats
201192293,dataset/polyvore_outfits/images/201192293.jpg,hats
195363844,dataset/polyvore_outfits/images/195363844.jpg,hats
192638393,dataset/polyvore_outfits/images/192638393.jpg,hats
141882582,dataset/polyvore_outfits/images/141882582.jpg,hats
196433421,dataset/polyvore_outfits/images/196433421.jpg,hats
84557144,dataset/polyvore_outfits/images/84557144.jpg,hats
